,0,1,2
282,-10.833555,16.241646,-12.723727
283,-1.9294107,10.840583,1.6432483
284,-1.862174,2.7675862,0.57803035
285,-11.010544,4.9790096,1.3268409
286,-11.96594,6.971763,-7.2305183
287,-12.727546,4.0091157,4.6796365
288,-21.27749,12.314649,6.6723933
289,-8.914966,4.2036495,5.929187
290,-12.643865,8.541813,-6.5005317
291,-0.50327015,1.3637916,-1.6001612
292,0.058624525,2.8145282,-1.8693002
293,-2.1059875,-2.1734786,-0.035806634
294,-6.4335155,2.5192769,-3.7546568
295,6.5620203,30.666111,7.237619
296,-1.967588,-1.5548091,-3.7189202
297,-9.009238,8.558399,-9.988414
298,3.0402715,25.817482,7.394888
299,-3.7085176,-0.8533424,-0.34123594
300,-1.503793,14.422745,3.2543569
301,-1.8918545,14.761276,3.840435
302,-10.319817,6.544935,-3.1458313
303,-24.45128,9.0517845,-6.6520367
304,-6.4780593,-0.018454723,-2.3971999
305,-7.2009363,13.940263,-6.847116
306,-11.586781,3.6575644,4.8504353
307,-12.660044,4.8864756,1.5334271
308,1.3782899,29.212679,9.839036
309,-1.5606611,10.521019,2.2432334
310,-6.149687,2.2360928,-4.3727207
311,-0.20632337,5.7679424,-1.9515659
312,-2.1104572,-3.06294,-0.7725742
313,-5.3275347,13.040889,-16.916676
314,-6.424691,1.171551,-3.2523217
315,-3.9346588,4.5093737,4.0536976
316,-1.7728169,5.1390004,-1.2686954
317,-6.631597,0.22852105,-1.4576274
318,-0.4403927,11.93331,-1.8855556
319,-2.630638,3.1259344,-7.5765524
320,-5.4611645,14.030143,5.031232
321,-14.62906,13.061218,-17.718008
322,-10.313139,4.917543,-6.7355742
323,24.169882,69.52349,9.012078
324,-6.11701,2.4112113,-3.0645792
325,-5.295718,5.7593207,3.570726
326,-7.55105,6.590643,0.7715231
327,-2.292781,-1.7739736,-2.0593886
328,-1.851229,2.2408624,-0.060633786
329,-3.1575606,0.86750543,-2.3739154
330,-2.9469914,6.6382055,4.1412015
331,-4.065481,-1.9165839,-0.23290557
332,-2.8940065,-2.5573063,-2.295897
333,-19.40441,7.764314,-1.3886975
334,-2.1711452,3.5990992,-3.2684956
335,-5.769214,-0.24850732,-0.7858414
336,-9.598815,3.3260465,5.3107543
337,-10.906244,3.882224,0.90806425
338,-6.1039214,1.3742816,3.6581645
339,-4.301251,11.02132,5.2061424
340,-7.891614,12.104202,6.426633
341,-2.8783224,2.5844352,0.71996224
342,-2.2363904,-2.554978,0.22824895
343,-11.386113,11.182271,-5.2249246
344,-3.0207193,4.6244135,1.7029449
345,-2.8584435,5.546318,-4.6917515
346,-0.15086101,9.3358555,-0.25262344
347,-0.8664315,8.575894,-1.7832489
348,-10.575169,4.73287,-2.810941
349,-1.2850382,1.6246102,-0.45231235
350,-3.8943324,-1.8791612,-1.0227457
351,-30.830467,8.926889,-1.7943581
352,-2.447995,-2.3240414,0.59776443
353,-3.074988,4.8568707,-2.8218474
354,-8.766239,10.329332,-3.7449298
355,-5.2088785,0.7826402,1.1453713
356,2.5475862,26.703709,6.997294
357,-35.156544,29.091719,12.679644
358,-6.2618933,3.2409432,-3.6794715
359,-30.289116,9.058818,-10.087705
360,-5.631764,12.769072,9.791418
361,-5.3324046,-0.9156598,0.64355767
362,-5.112864,0.59835905,-2.9563937
363,-9.949556,4.4063854,3.9989543
364,-4.781553,-0.90304077,-4.057263
365,-5.8118105,0.7343793,-1.1192995
366,-0.71754825,-0.3537755,-0.39246112
367,-4.181592,4.822254,2.7038395
368,-3.3664155,4.882586,4.2117887
369,-11.965445,8.6832485,-1.0368315
370,-1.1536872,5.2621183,0.33090138
371,-24.225204,8.208493,-6.297996
372,-2.7721045,7.616676,-2.346391
373,-25.761875,9.950119,-0.6202599
374,-2.365116,1.0971565,-5.3363423
375,-13.425616,23.298943,0.64308274
376,-8.574435,14.85454,7.113238
377,-3.5814052,-2.1659968,-1.3388289
378,-1.6993287,3.397482,-2.231858
379,-8.199736,14.856468,2.7855015
380,-4.157711,3.78571,4.8366256
381,-7.579044,5.7249804,-4.7863503
382,-0.8091862,8.468128,0.46394157
383,-2.2900999,6.0479126,-5.853018
384,-3.070615,17.304836,0.3661815
385,-17.456514,11.177649,-0.7761048
386,-2.1622324,-2.90672,-0.4764865
387,-4.309003,12.476982,1.0741271
388,-4.5329638,10.530343,4.330541
389,-2.3097365,15.335302,4.531714
390,-0.9507333,1.7084382,-0.80881375
391,-3.9779294,19.121826,7.3682375
392,-5.97597,2.053835,1.3667686
393,-16.389492,17.091106,-3.777821
394,-13.560959,13.193049,2.6590004
395,-5.6200714,0.32620525,-0.6209479
396,-12.178332,4.7693496,5.3028474
397,0.104624525,4.396405,-3.9490414
398,-2.9340818,-0.3227629,-0.41461053
399,-4.5600543,-1.7904303,-2.4996753
400,-4.3954973,0.20406377,-4.044005
401,-4.702872,-2.0464005,-1.6951059
402,-1.0617375,2.094274,-4.7137456
403,-4.476811,5.996868,-8.942989
404,-6.948389,3.3749318,-6.622232
405,-5.884259,3.3691213,1.8003646
406,-16.611563,27.144424,-4.8060875
407,-3.2685726,-1.4118448,-3.6613371
408,-1.2836584,0.1084776,-2.0998197
409,-5.0449033,-0.91520417,-0.6852666
410,-0.7184973,0.6603787,-0.7556071
411,-0.9084027,1.5297741,-1.3174183
412,-11.7742,6.8740764,0.7697362
413,-1.0413866,-0.76280546,-1.9213516
414,-10.366326,2.3443964,1.6234125
415,-8.764954,3.1581488,5.417188
416,-1.3789704,32.834644,11.1369095
417,-0.12627839,2.4925005,-0.34977794
418,-6.3974204,-0.5759723,-1.0555419
419,-2.8162768,3.3738186,1.9858218
420,-3.0518157,-0.37579978,1.4214376
421,-0.6916226,1.635633,-4.357304
422,-48.29653,9.210232,-7.6017966
423,-25.934187,13.516578,5.274537
424,-2.0039504,-1.9525021,-0.34492475
425,-3.1276846,-0.19494367,0.0031646658
426,-5.526402,0.9075668,2.5824542
427,-6.6755404,14.162615,0.48791063
428,-8.220453,2.6891913,1.6320509
429,-4.2130804,5.1961565,3.4723063
430,-6.068343,13.547312,1.3890916
431,-3.2442262,1.3981638,2.5127559
432,5.1792326,33.854626,14.796561
433,-9.653085,2.2560074,0.903587
434,-4.340905,-0.19019246,-1.8186867
435,-12.515801,8.516252,7.325408
436,-2.5675223,0.5532029,-2.142009
437,-10.958328,4.4072304,-3.7395577
438,-0.5584426,1.9390323,-2.2928565
439,-4.1629515,-2.676424,-1.1874162
440,-16.261992,6.6394315,-6.1408687
441,-1.0887502,1.5906085,-1.3959185
442,-1.0668304,8.008989,1.3884817
443,-5.8571587,0.30306673,-3.1823869
444,-4.897148,2.125437,-0.58447254
445,-3.9697273,8.09828,0.31297457
446,-1.2254851,3.1747246,-1.9786191
447,-4.427002,0.003983833,2.4974744
448,-2.0873468,3.6106975,0.13482106
449,-1.8462169,-2.2967672,-0.3227044
450,1.7747047,28.950838,9.822705
451,-4.203745,0.9910133,0.9441929
452,-5.137407,5.004466,4.161299
453,-6.550707,7.006695,2.8213706
454,-12.194179,10.32222,-10.609131
455,-4.5185103,-0.030336492,-3.4023547
456,-3.7009275,1.0960397,0.11257466
457,-4.2416134,1.7014865,1.6970727
458,-33.707756,9.726555,-5.4702754
459,-3.3910015,-0.88162696,-3.0984879
460,-17.349173,24.68049,11.520609
461,-3.421398,4.221987,-3.8046255
462,-9.528676,5.6186237,6.482297
463,-1.1695645,3.6163688,-0.63125944
464,-2.2703416,-0.83179075,-2.0741782
465,-26.622536,10.031977,-4.8956275
466,-2.9009233,7.631718,-0.029793864
467,3.360665,31.2549,-3.2414856
468,0.8427384,8.393442,-3.0697453
469,-15.326449,5.0526667,4.1119204
470,-10.627029,4.879399,-2.340252
471,-1.6682482,0.25680256,-3.8043487
472,-1.323284,-0.076472394,-1.1061279
473,-12.895503,6.0010014,2.018313
474,-3.7583506,-1.8928788,-2.6777575
475,-4.094763,1.4400465,-4.8558693
476,-9.4389925,8.498428,2.5102656
477,-24.531,10.715574,-5.402495
478,-8.714849,2.8649478,0.005914444
479,-6.1002607,2.272995,-5.273332
480,-8.730296,2.3600502,-0.13723016
481,-6.369273,0.07703621,1.2305871
482,-1.1434355,0.5852411,-4.531652
483,-10.442046,6.711042,1.3536656
484,-25.211864,8.295384,-1.364917
485,-0.9798677,13.32313,-0.75410545
486,-26.592335,13.366972,-4.6793694
487,1.4526427,16.91338,-1.043831
488,-2.6098216,3.2731738,1.9849163
489,-8.601672,4.632936,-5.60484
490,0.22199704,3.9975991,-1.7611827
491,-6.246641,2.118278,0.07620739
492,-10.665869,6.3548784,0.28829134
493,-4.623393,3.2898452,-3.3185587
494,16.041088,46.282623,8.872732
495,-8.582618,10.6125145,2.5215049
496,-21.538568,19.22683,7.8362455
497,-9.864479,6.04885,-9.095755
498,-15.051529,5.32894,1.7375603
499,-3.79969,-1.2208024,-1.2962971
500,-12.521157,6.446138,-0.5312611
501,-2.0937712,7.7328625,-1.0570742
502,-7.187498,0.37590694,1.115537
503,-14.295512,5.683366,0.90808785
504,-12.8696375,14.84625,-0.82857597
505,0.06259705,7.877213,-6.394507
506,-5.241195,1.8440504,-0.21767259
507,-0.74950707,2.526752,-2.443257
508,-9.322071,6.22779,2.6631887
509,-1.1019871,1.5478508,0.951246
510,-5.6898103,0.253154,2.2734737
511,-1.2749108,0.2109384,0.60047245
512,-6.3225203,11.502662,0.059037797
513,-9.565114,9.696566,2.9050422
514,-8.025094,1.9044298,3.3821616
515,-6.139841,1.7471087,-6.3377614
516,-6.947939,5.2821097,-9.153916
517,-2.9825115,9.420811,0.22323179
518,-18.270891,12.385559,5.3880663
519,-33.110516,8.255605,-5.9953036
520,-2.6036942,-1.1340498,0.85261357
521,5.715891,31.156792,6.6263943
522,-0.029325467,2.776023,-1.3234981
523,-2.2452452,-2.0783582,-1.1911435
524,-0.89525247,12.320082,-2.2854316
525,-26.04277,10.9758835,-7.887444
526,-1.6413431,8.316635,1.2308313
527,1.565458,27.957039,8.725998
528,-2.505424,1.1953965,-4.2542577
529,-1.022823,1.2630148,-4.5493207
530,0.48671415,11.793951,-2.777885
531,-2.8883595,3.6379502,2.570762
532,-5.9986963,5.0555706,0.18451881
533,-4.4109473,3.9070773,-8.4284315
534,0.8537905,13.733866,-1.9433589
535,-4.9388223,0.8200996,-6.0831704
536,-5.1785254,1.6682029,0.854592
537,-2.4435527,5.815576,0.5007088
538,-2.5477178,10.129541,4.8954377
539,-9.53337,8.82062,3.6377254
540,-1.1826308,12.251522,-0.2167834
541,-8.24436,0.99621165,1.0095838
542,-4.4440765,14.479855,8.203261
543,-3.2022877,-1.9239211,-0.38440755
544,-10.970519,7.030028,-1.6280464
545,-9.894972,11.907158,-11.366623
546,-9.353936,16.288443,-1.04997
547,4.0248017,22.085497,-1.6421285
548,-7.5767536,3.4164195,2.1185875
549,-2.1660702,0.34871054,-5.153272
550,-4.438038,2.999022,-1.3981396
551,-2.8211424,6.5776978,4.1278167
552,-5.6729746,-0.25248182,-3.690967
553,-27.783358,17.548405,-4.1638894
554,-1.6861746,23.151163,10.870891
555,-2.7642763,7.325671,0.6336553
556,-0.17125843,5.293338,-6.3537426
557,-15.282085,11.1881,-2.4626422
558,-10.8388605,13.573234,6.3718266
559,-4.715225,0.8900117,-0.73984843
560,-2.312881,2.0961268,-1.9042784
561,-8.618222,9.530142,6.8009725
562,-1.758004,1.0117091,-1.2331995
563,-9.129899,17.86891,11.8136015
564,-5.599911,3.3633397,-6.560324
565,-56.152225,24.486683,-23.871916
566,-5.850928,5.661438,-2.2471976
567,-4.153873,-1.9236624,0.21876168
568,-2.7447965,4.611758,-3.555405
569,-1.348094,0.576296,-4.6822953
570,-15.936118,13.6270275,-7.3373694
571,-1.1685226,10.713064,1.4116613
572,-3.249808,-0.12384819,-2.4706688
573,-7.2963233,10.002935,5.826137
574,-0.19488357,16.250349,1.3557442
575,-1.1671535,0.64228225,-2.701775
576,-2.5113432,-2.2517405,0.2071032
577,-30.082806,15.739894,-19.587389
578,-8.733158,7.5058494,-4.2990456
579,-1.9808886,-2.5123413,-0.74482745
580,0.47541478,7.6691675,-5.8160453
581,-6.27694,0.0152969435,0.6338711
582,-8.856922,21.609997,-1.1167525
583,0.75497174,14.176539,-12.422236
584,2.2519605,27.766201,6.477616
585,-18.898638,7.78697,-9.532998
586,-4.682052,1.6871163,-1.6393181
587,-12.538224,4.2874403,1.2701806
588,-2.6540773,1.9807034,0.1459721
589,-4.340914,-1.5624464,-1.0756191
590,-1.8955512,0.7774615,-2.3981469
591,-0.9784746,-0.73192006,-1.3684407
592,-5.2513695,5.6632433,5.5264735
593,-5.030883,9.029629,-0.6807318
594,-2.6041172,11.062712,2.644871
595,-8.591118,14.163883,-9.276485
596,-2.8503113,-2.1859372,0.102338545
597,-3.1699963,0.038092084,1.5041033
598,-4.956166,-1.9276576,-0.46122193
599,-3.375696,0.0073134378,0.4175021
600,-3.11606,7.0266542,2.2119157
601,-3.0911388,9.040548,-14.068267
602,-5.648064,-1.5064899,-0.9937519
603,0.99772406,10.743603,-5.247938
604,-4.9407134,-1.3010627,-1.1988597
605,-0.2369697,2.9650233,-4.1459346
606,-2.103,5.134524,1.4990908
607,-1.4004146,-1.0922866,-3.441174
608,0.9427097,24.549301,-5.3500113
609,-17.771248,9.27034,6.2006707
610,-24.82051,9.233854,-5.336374
611,-21.493048,9.541578,4.0604587
612,-5.773412,5.549742,1.0937477
613,-4.5886884,2.6030116,0.67877966
614,-6.1768417,1.4468179,2.6032395
615,-3.8120432,-1.1342139,1.038192
616,-4.136553,0.65921164,-5.911504
617,-5.103036,1.6936328,0.32463014
618,-17.680609,16.522022,10.737696
619,-31.770142,12.919805,-4.2191553
620,-5.8913364,2.4259262,-1.8779799
621,-0.25850603,10.226252,-6.7683177
622,-7.004891,2.5152967,-2.745914
623,-2.009075,10.792816,2.7118988
624,-1.8030813,-1.8747362,-0.98828125
625,-3.5820575,2.6504743,-6.0306764
626,-12.338463,8.978336,2.5986772
627,-1.4829323,-1.7676665,-0.13687965
628,-4.707346,7.4389415,-7.131005
629,-19.264223,11.285597,-9.3046055
630,-7.26822,21.614021,7.7633724
631,-3.6993024,16.49324,1.6145099
632,-0.3592622,2.9992754,0.10707816
633,-2.2616374,-2.8996558,-1.5875012
634,-0.997596,3.2940223,-0.071605094
635,-7.381944,1.0252795,-1.4644967
636,-13.838666,7.672862,-3.551387
637,-1.995816,0.35811573,-1.9078544
638,-0.4848964,0.8806067,0.20327392
639,-2.6402433,1.524574,-2.7163672
640,-11.289176,10.161985,0.47211182
641,-22.23012,9.77561,-0.53445303
642,-7.8673563,9.568202,-15.901667
643,-15.961277,9.6995735,-1.4602278
644,-1.6962197,-1.2501068,-0.8952229
645,-7.97327,4.3833227,6.2403336
646,-9.415063,9.786863,6.7719
647,-1.9725077,2.36645,-2.3809385
648,-2.4236653,1.944739,-0.2922963
649,-2.5458968,-1.4447323,1.2018579
650,-1.0357612,2.3573177,-3.5180268
651,-0.54028964,0.8691137,-3.0716183
652,-3.136313,6.717912,-1.0184811
653,-5.4114513,-0.41375458,-1.6861529
654,-11.843368,7.7969656,-7.529974
655,-24.80722,8.249397,-5.4820395
656,-6.694936,3.4638906,4.453234
657,-12.7565,6.2107635,5.9477105
658,-6.759043,2.9377306,3.04935
659,-16.92477,6.912394,0.07923638
660,-4.1932206,0.5312059,-1.173752
661,-1.9916208,8.720346,0.5628834
662,-15.976352,11.385607,-1.7873048
663,-1.8554012,-0.023247115,-4.923451
664,9.0315895,27.139801,-4.981798
665,-3.1328528,3.9762878,0.93893486
666,-5.180073,32.10761,17.097742
667,-6.2240634,0.29091325,0.7387587
668,6.6206703,52.588284,0.019827956
669,-19.152859,10.339427,6.2564054
670,-3.7298553,2.326786,-0.7299392
671,-4.893794,0.42194605,2.537814
672,-7.8182344,0.64121777,0.4018482
673,-8.071977,12.347054,9.769955
674,-7.461919,5.8949394,0.6100712
675,-16.631903,13.09721,9.056701
676,-7.2986393,12.364371,-1.025647
677,-35.936806,13.357008,-4.1438375
678,-1.2042706,1.1180882,-1.5061404
679,-10.127955,5.392769,-8.810063
680,-3.8536775,9.353514,-6.9211116
681,-1.7978187,-0.6179235,-2.3718584
682,-4.816098,6.2618237,-2.6030996
683,-1.5106351,4.119815,-1.3065548
684,-10.350408,6.900889,-3.147963
